,T_return,T_supply,P_in,P_th,P_th_boiler,T_od,defrost,T_room,T_room_sp,Q_w
2023-02-06 19:34:00+01:00,24.17,26.94,0.575,2.756,0.0,3.0,False,19.9,20.0,14.71
2023-02-06 19:35:00+01:00,24.2,26.92,0.573,2.775,0.0,3.0,False,19.91,20.0,14.76
2023-02-06 19:36:00+01:00,24.2,26.94,0.58,2.737,0.0,3.0,False,19.91,20.0,14.57
2023-02-06 19:37:00+01:00,24.2,26.87,0.564,2.636,0.0,3.0,False,19.92,20.0,14.4
2023-02-06 19:38:00+01:00,24.21,26.91,0.568,2.636,0.0,3.0,False,19.92,20.0,14.67
2023-02-06 19:39:00+01:00,24.21,26.9,0.557,2.654,0.0,2.5,False,19.92,20.0,14.58
2023-02-06 19:40:00+01:00,24.22,26.84,0.562,2.654,0.0,2.5,False,19.92,20.0,14.54
2023-02-06 19:41:00+01:00,24.22,26.89,0.58,2.636,0.0,2.5,False,19.92,20.0,14.35
2023-02-06 19:42:00+01:00,24.22,26.9,0.578,2.617,0.0,2.0,False,19.92,20.0,14.57
2023-02-06 19:43:00+01:00,24.22,26.9,0.582,2.636,0.0,2.5,False,19.92,20.0,14.61
2023-02-06 19:44:00+01:00,24.22,26.85,0.584,2.617,0.0,2.5,False,19.92,20.0,14.58
2023-02-06 19:45:00+01:00,24.22,26.85,0.582,2.636,0.0,2.0,False,19.93,20.0,14.47
2023-02-06 19:46:00+01:00,24.22,26.89,0.58,2.617,0.0,2.0,False,19.93,20.0,14.46
2023-02-06 19:47:00+01:00,24.24,26.86,0.595,2.617,0.0,2.0,False,19.94,20.0,14.45
2023-02-06 19:48:00+01:00,24.24,23.93,0.02,0.104,0.0,2.0,False,19.46,20.5,15.07
2023-02-06 19:49:00+01:00,24.22,23.85,0.007,0.0,0.0,2.0,False,19.65,20.5,6.58
2023-02-06 19:50:00+01:00,24.17,23.91,0.007,0.0,2.877,2.0,False,19.72,20.5,14.85
2023-02-06 19:51:00+01:00,24.05,23.78,0.007,0.0,5.139,1.5,False,19.77,20.5,15.02
2023-02-06 19:52:00+01:00,24.12,23.8,0.007,0.0,1.408,1.5,False,19.81,20.5,6.58
2023-02-06 19:53:00+01:00,24.19,23.88,0.007,0.0,0.681,1.5,False,19.84,20.5,6.57
2023-02-06 19:54:00+01:00,24.06,23.78,0.015,0.0,0.0,2.0,False,19.86,20.5,14.87
2023-02-06 19:55:00+01:00,23.98,27.35,0.909,3.333,0.0,2.0,False,19.87,20.5,14.99
2023-02-06 19:56:00+01:00,23.98,26.96,0.727,3.146,0.0,2.0,False,19.88,20.5,15.08
2023-02-06 19:57:00+01:00,24.03,27.16,0.703,3.251,0.0,2.5,False,19.89,20.5,15.05
2023-02-06 19:58:00+01:00,24.05,27.14,0.694,3.229,0.0,2.5,False,19.91,20.5,15.05
2023-02-06 19:59:00+01:00,24.05,27.01,0.692,3.001,0.0,2.5,False,19.92,20.5,14.88
2023-02-06 20:00:00+01:00,24.06,27.03,0.692,3.021,0.0,2.5,False,19.92,20.5,14.72
2023-02-06 20:01:00+01:00,24.11,27.13,0.695,3.125,0.0,2.5,False,19.93,20.5,14.89
2023-02-06 20:02:00+01:00,24.12,27.15,0.694,3.146,0.0,2.5,False,19.94,20.5,15.09
2023-02-06 20:03:00+01:00,24.14,27.19,0.697,3.104,0.0,2.5,False,19.94,20.5,14.9
2023-02-06 20:04:00+01:00,24.15,27.18,0.701,3.146,0.0,2.5,False,19.95,20.5,14.99
2023-02-06 20:05:00+01:00,24.17,27.23,0.695,3.083,0.0,2.5,False,19.95,20.5,14.87
2023-02-06 20:06:00+01:00,24.2,27.16,0.706,3.041,0.0,2.5,False,19.96,20.5,15.03
2023-02-06 20:07:00+01:00,24.21,27.17,0.695,3.021,0.0,2.0,False,19.96,20.5,14.91
2023-02-06 20:08:00+01:00,24.22,27.24,0.7,3.125,0.0,2.5,False,19.96,20.5,14.9
2023-02-06 20:09:00+01:00,24.23,27.11,0.703,2.897,0.0,2.5,False,19.97,20.5,14.87
2023-02-06 20:10:00+01:00,24.24,27.2,0.701,2.98,0.0,2.0,False,19.98,20.5,14.73
2023-02-06 20:11:00+01:00,24.24,27.24,0.711,3.104,0.0,2.0,False,19.98,20.5,14.79
2023-02-06 20:12:00+01:00,24.27,27.09,0.694,2.858,0.0,2.5,False,19.98,20.5,14.44
2023-02-06 20:13:00+01:00,24.27,27.22,0.7,2.919,0.0,2.0,False,19.99,20.5,14.54
2023-02-06 20:14:00+01:00,24.27,27.18,0.704,2.919,0.0,2.0,False,20.0,20.5,14.4
2023-02-06 20:15:00+01:00,24.29,27.0,0.702,2.661,0.0,2.0,False,20.01,20.5,14.26
2023-02-06 20:16:00+01:00,24.29,27.1,0.698,2.605,0.0,2.0,False,20.02,20.5,13.78
2023-02-06 20:17:00+01:00,24.29,27.06,0.693,2.548,0.0,2.0,False,20.02,20.5,13.63
2023-02-06 20:18:00+01:00,24.29,26.97,0.698,2.454,0.0,2.0,False,20.03,20.5,13.17
2023-02-06 20:19:00+01:00,24.28,26.92,0.694,2.345,0.0,2.0,False,20.04,20.5,12.95
2023-02-06 20:20:00+01:00,24.27,26.94,0.686,2.272,0.0,2.0,False,20.05,20.5,12.56
2023-02-06 20:21:00+01:00,24.27,26.92,0.694,2.217,0.0,2.0,False,20.06,20.5,12.15
2023-02-06 20:22:00+01:00,24.28,23.5,0.03,-2.069,0.0,2.0,True,20.05,20.5,15.06
2023-02-06 20:23:00+01:00,24.27,20.16,0.326,-4.167,0.0,1.5,True,20.05,20.5,14.99
2023-02-06 20:24:00+01:00,24.08,19.46,0.338,-4.824,7.97,2.0,True,20.05,20.5,14.82
2023-02-06 20:25:00+01:00,23.9,15.78,0.656,-7.971,10.173,7.5,True,20.05,20.5,14.96
2023-02-06 20:26:00+01:00,23.83,22.27,0.157,-1.048,3.67,2.0,True,20.05,20.5,15.05
2023-02-06 20:27:00+01:00,23.77,26.11,0.732,1.887,3.986,1.5,False,20.05,20.5,15.08
2023-02-06 20:28:00+01:00,23.9,27.18,0.837,3.566,4.614,1.5,False,20.05,20.5,15.05
2023-02-06 20:29:00+01:00,24.01,27.06,0.705,3.146,4.3,1.0,False,20.04,20.5,14.92
2023-02-06 20:30:00+01:00,24.15,27.12,0.692,3.041,1.468,1.5,False,20.04,20.5,15.0
2023-02-06 20:31:00+01:00,24.12,27.01,0.685,3.041,0.0,1.0,False,20.04,20.5,14.98
2023-02-06 20:32:00+01:00,24.14,27.05,0.684,2.936,0.0,1.0,False,20.07,20.5,15.02
2023-02-06 20:33:00+01:00,24.16,27.09,0.692,3.041,0.0,1.0,False,20.07,20.5,15.04
2023-02-06 20:34:00+01:00,24.22,27.14,0.687,3.061,0.0,1.0,False,20.09,20.5,14.9
2023-02-06 20:35:00+01:00,24.23,27.14,0.692,3.041,0.0,1.0,False,20.1,20.5,14.99
2023-02-06 20:36:00+01:00,24.24,27.21,0.699,3.061,3.273,1.0,False,20.1,20.5,14.99
2023-02-06 20:37:00+01:00,24.27,27.19,0.692,3.021,5.938,1.0,False,20.1,20.5,14.94
2023-02-06 20:38:00+01:00,24.39,27.28,0.699,2.917,5.834,1.0,False,20.1,20.5,15.04
2023-02-06 20:39:00+01:00,24.44,27.4,0.719,3.041,4.51,1.0,False,20.1,20.5,14.76
2023-02-06 20:40:00+01:00,24.48,27.35,0.702,2.917,1.667,1.5,False,20.08,20.5,14.91
2023-02-06 20:41:00+01:00,24.46,27.33,0.703,2.917,0.0,1.5,False,20.07,20.5,15.04
2023-02-06 20:42:00+01:00,24.49,27.43,0.713,3.021,0.0,1.5,False,20.07,20.5,14.95
2023-02-06 20:43:00+01:00,24.51,27.33,0.702,2.917,0.0,2.0,False,20.06,20.5,14.83
2023-02-06 20:44:00+01:00,24.56,27.35,0.704,2.812,0.0,1.5,False,20.06,20.5,14.9
2023-02-06 20:45:00+01:00,24.56,27.29,0.708,2.812,0.0,1.5,False,20.05,20.5,14.86
2023-02-06 20:46:00+01:00,24.57,27.09,0.716,2.604,0.0,1.5,False,20.05,20.5,15.05
2023-02-06 20:47:00+01:00,24.6,26.99,0.699,2.396,3.542,1.5,False,20.05,20.5,15.04
2023-02-06 20:48:00+01:00,24.6,26.95,0.695,2.428,6.44,1.5,False,20.05,20.5,15.24
2023-02-06 20:49:00+01:00,24.69,26.93,0.694,2.292,4.688,1.5,False,20.06,20.5,14.98
2023-02-06 20:50:00+01:00,24.73,26.96,0.711,2.307,1.783,1.5,False,20.07,20.5,15.14
2023-02-06 20:51:00+01:00,24.7,26.87,0.703,2.217,0.0,1.0,False,20.06,20.5,15.24
2023-02-06 20:52:00+01:00,24.665,26.68,0.697,2.187,0.0,1.0,False,20.06,20.5,14.985
2023-02-06 20:53:00+01:00,24.73,25.21,0.499,1.1975,3.0215,1.0,True,20.07,20.5,14.94
2023-02-06 20:54:00+01:00,24.7,20.49,0.329,-4.405,9.439,0.5,True,20.07,20.5,15.01
2023-02-06 20:55:00+01:00,24.75,19.51,0.416,-5.453,7.97,1.5,True,20.07,20.5,15.01
2023-02-06 20:56:00+01:00,24.65,19.1,0.168,-5.73,6.042,4.0,True,20.07,20.5,14.96
2023-02-06 20:57:00+01:00,24.51,23.36,0.158,-2.292,6.459,1.0,False,20.07,20.5,15.07
2023-02-06 20:58:00+01:00,24.42,27.73,0.938,3.333,3.022,1.0,False,20.05,20.5,15.09
2023-02-06 20:59:00+01:00,24.49,27.4,0.72,2.936,5.769,1.0,False,20.05,20.5,15.09
2023-02-06 21:00:00+01:00,24.61,27.61,0.713,3.146,2.203,1.0,False,20.03,20.5,14.62
2023-02-06 21:01:00+01:00,24.61,27.48,0.697,2.917,1.562,1.0,False,20.02,20.5,15.04
2023-02-06 21:02:00+01:00,24.61,27.43,0.692,2.917,0.0,1.0,False,20.02,20.5,14.97
2023-02-06 21:03:00+01:00,24.62,27.55,0.697,3.021,0.0,1.0,False,20.01,20.5,14.99
2023-02-06 21:04:00+01:00,24.67,27.55,0.703,3.041,0.0,1.0,False,20.01,20.5,15.04
2023-02-06 21:05:00+01:00,24.65,27.52,0.701,2.936,0.0,1.0,False,20.01,20.5,15.02
2023-02-06 21:06:00+01:00,24.65,27.55,0.703,3.041,0.0,1.0,False,20.0,20.5,15.15
2023-02-06 21:07:00+01:00,24.65,27.57,0.699,3.021,0.0,1.0,False,20.0,20.5,15.14
2023-02-06 21:08:00+01:00,24.68,27.59,0.711,2.936,0.0,1.0,False,20.0,20.5,14.92
2023-02-06 21:09:00+01:00,24.68,27.56,0.699,2.936,7.132,1.0,False,19.99,20.5,14.97
2023-02-06 21:10:00+01:00,24.78,27.67,0.708,2.936,2.727,1.0,False,19.99,20.5,15.0
2023-02-06 21:11:00+01:00,24.78,27.62,0.722,2.936,1.469,1.0,False,19.98,20.5,15.06
2023-02-06 21:12:00+01:00,24.76,27.63,0.713,2.956,0.0,1.0,False,19.98,20.5,14.98
2023-02-06 21:13:00+01:00,24.7,27.57,0.717,2.917,0.0,1.0,False,19.98,20.5,14.9
2023-02-06 21:14:00+01:00,24.78,27.54,0.711,2.812,0.0,1.5,False,19.97,20.5,14.97
2023-02-06 21:15:00+01:00,24.78,27.6,0.722,2.917,0.0,1.0,False,19.97,20.5,14.96
2023-02-06 21:16:00+01:00,24.75,27.43,0.72,2.708,0.0,0.5,False,19.96,20.5,15.06
2023-02-06 21:17:00+01:00,24.76,27.21,0.697,2.517,0.0,1.0,False,19.96,20.5,15.09
2023-02-06 21:18:00+01:00,24.78,27.26,0.709,2.517,3.251,1.0,False,19.96,20.5,14.94
2023-02-06 21:19:00+01:00,24.77,27.11,0.7,2.412,6.607,0.5,False,19.96,20.5,15.01
2023-02-06 21:20:00+01:00,24.85,27.03,0.69,2.202,2.517,0.5,False,19.96,20.5,15.02
2023-02-06 21:21:00+01:00,24.85,26.94,0.691,2.202,1.364,0.5,False,19.96,20.5,15.03
2023-02-06 21:22:00+01:00,24.79,26.86,0.694,2.083,0.0,0.5,False,19.97,20.5,15.08
2023-02-06 21:23:00+01:00,24.73,26.72,0.684,2.083,0.0,0.5,False,19.97,20.5,14.96
2023-02-06 21:24:00+01:00,24.79,26.62,0.687,1.875,0.0,0.5,False,19.97,20.5,14.92
2023-02-06 21:25:00+01:00,24.78,23.36,0.048,-0.527,7.495,0.0,True,19.97,20.5,14.95
2023-02-06 21:26:00+01:00,24.81,20.4,0.323,-4.614,8.075,0.0,True,19.96,20.5,14.99
2023-02-06 21:27:00+01:00,24.75,17.85,0.64,-6.98,8.751,5.5,True,19.96,20.5,15.07
2023-02-06 21:28:00+01:00,24.64,23.78,0.16,-1.048,2.306,1.0,True,19.96,20.5,15.11
2023-02-06 21:29:00+01:00,24.44,26.23,0.716,1.468,3.985,1.0,False,19.96,20.5,15.13
2023-02-06 21:30:00+01:00,24.55,27.78,0.917,3.333,4.793,1.0,False,19.96,20.5,14.97
2023-02-06 21:31:00+01:00,24.57,27.57,0.716,3.021,3.855,1.0,False,19.96,20.5,14.82
2023-02-06 21:32:00+01:00,24.68,27.62,0.706,3.021,1.563,1.0,False,19.96,20.5,15.03
2023-02-06 21:33:00+01:00,24.65,27.49,0.69,2.956,0.0,1.0,False,19.95,20.5,14.94
2023-02-06 21:34:00+01:00,24.65,27.51,0.698,2.956,0.0,1.0,False,19.95,20.5,15.15
2023-02-06 21:35:00+01:00,24.69,27.55,0.698,2.936,0.0,0.5,False,19.95,20.5,15.05
2023-02-06 21:36:00+01:00,24.72,27.56,0.698,2.936,0.0,1.0,False,19.96,20.5,14.84
2023-02-06 21:37:00+01:00,24.7,27.59,0.703,2.917,0.0,1.0,False,19.98,20.5,15.0
2023-02-06 21:38:00+01:00,24.7,27.6,0.7,3.041,0.0,1.0,False,20.01,20.5,15.04
2023-02-06 21:39:00+01:00,24.72,27.6,0.702,2.917,0.0,1.0,False,20.02,20.5,15.02
2023-02-06 21:40:00+01:00,24.73,27.62,0.701,2.936,6.083,1.0,False,20.05,20.5,15.05
2023-02-06 21:41:00+01:00,24.75,27.6,0.708,2.975,4.039,1.0,False,20.09,20.5,15.2
2023-02-06 21:42:00+01:00,24.83,27.67,0.711,2.917,1.458,1.0,False,20.1,20.5,14.81
2023-02-06 21:43:00+01:00,24.8,27.66,0.718,2.917,0.0,0.5,False,20.1,20.5,14.99
2023-02-06 21:44:00+01:00,24.75,27.5,0.704,2.812,0.0,0.5,False,20.08,20.5,14.94
2023-02-06 21:45:00+01:00,24.77,27.54,0.703,2.831,0.0,0.5,False,20.07,20.5,15.19
2023-02-06 21:46:00+01:00,24.81,27.53,0.715,2.812,0.0,0.5,False,20.06,20.5,14.95
2023-02-06 21:47:00+01:00,24.8,27.38,0.707,2.622,0.0,0.5,False,20.05,21.0,15.06
2023-02-06 21:48:00+01:00,24.78,27.42,0.708,2.726,0.0,0.5,False,20.04,21.0,15.05
2023-02-06 21:49:00+01:00,24.8,27.27,0.707,2.569,0.0,0.5,False,20.03,21.0,15.08
2023-02-06 21:50:00+01:00,24.8,27.1,0.696,2.412,4.824,0.5,False,20.02,21.0,15.06
2023-02-06 21:51:00+01:00,24.8,27.05,0.697,2.307,5.664,0.5,False,20.01,21.0,14.91
2023-02-06 21:52:00+01:00,24.89,27.04,0.697,2.217,1.795,0.5,False,20.0,21.0,15.1
2023-02-06 21:53:00+01:00,24.85,26.96,0.695,2.173,0.0,0.5,False,19.99,21.0,15.08
2023-02-06 21:54:00+01:00,24.8,26.85,0.694,2.055,0.0,0.5,False,19.98,21.0,15.15
2023-02-06 21:55:00+01:00,24.79,26.75,0.686,2.019,0.0,0.5,False,19.98,21.0,15.04
2023-02-06 21:56:00+01:00,24.82,24.39,0.02,0.314,5.664,0.5,False,19.98,21.0,14.62
2023-02-06 21:57:00+01:00,24.8,24.54,0.007,0.0,7.813,0.5,False,19.98,21.0,15.09
2023-02-06 21:58:00+01:00,24.85,24.58,0.007,0.0,9.793,0.5,False,19.97,21.0,15.13
2023-02-06 21:59:00+01:00,24.93,24.63,0.007,0.0,10.558,0.5,False,19.97,21.0,15.17
2023-02-06 22:00:00+01:00,24.98,24.68,0.007,0.0,10.488,0.5,False,19.97,21.0,15.03
2023-02-06 22:01:00+01:00,25.05,24.74,0.007,0.0,10.488,0.5,False,19.96,21.0,14.94
2023-02-06 22:02:00+01:00,25.1,24.8,0.007,0.0,10.452,0.5,False,19.96,21.0,15.0
2023-02-06 22:03:00+01:00,25.18,24.85,0.007,0.0,10.278,0.5,False,19.96,21.0,14.92
2023-02-06 22:04:00+01:00,25.26,24.93,0.007,0.0,10.105,0.5,False,19.95,21.0,15.04
2023-02-06 22:05:00+01:00,25.34,25.01,0.007,0.0,10.105,0.5,False,19.95,21.0,15.01
2023-02-06 22:06:00+01:00,25.43,25.09,0.007,0.0,10.135,0.5,False,19.95,21.0,15.01
2023-02-06 22:07:00+01:00,25.51,25.18,0.007,0.0,9.897,0.5,False,19.95,21.0,14.97
2023-02-06 22:08:00+01:00,25.61,25.27,0.007,0.0,9.924,0.5,False,19.96,21.0,15.02
2023-02-06 22:09:00+01:00,25.68,25.33,0.007,0.0,9.689,0.5,False,19.96,21.0,15.13
2023-02-06 22:10:00+01:00,25.74,25.4,0.007,0.0,9.754,0.5,False,19.96,20.5,15.03
2023-02-06 22:11:00+01:00,25.8,25.45,0.007,0.0,9.607,0.5,False,19.97,20.5,15.09
2023-02-06 22:12:00+01:00,25.86,25.51,0.007,0.0,9.544,0.5,False,19.96,20.5,14.99
2023-02-06 22:13:00+01:00,25.91,25.57,0.007,0.0,9.417,0.5,False,19.96,20.5,15.08
2023-02-06 22:14:00+01:00,25.98,25.63,0.007,0.0,9.439,0.5,False,19.96,20.5,15.1
2023-02-06 22:15:00+01:00,26.05,25.71,0.007,0.0,9.272,0.5,False,19.96,20.5,14.74
2023-02-06 22:16:00+01:00,26.12,25.76,0.007,0.0,9.334,0.5,False,19.97,20.5,14.92
2023-02-06 22:17:00+01:00,26.18,25.84,0.007,0.0,9.168,0.5,False,19.97,20.5,15.02
2023-02-06 22:18:00+01:00,26.26,25.91,0.007,0.0,9.063,0.5,False,19.97,20.5,15.0
2023-02-06 22:19:00+01:00,26.32,25.96,0.007,0.0,9.063,0.5,False,19.97,20.5,15.04
2023-02-06 22:20:00+01:00,26.38,26.02,0.007,0.0,8.959,0.5,False,19.97,20.5,15.01
2023-02-06 22:21:00+01:00,26.43,26.08,0.007,0.0,8.796,0.5,False,19.97,20.5,15.0
2023-02-06 22:22:00+01:00,26.48,26.13,0.007,0.0,8.855,0.5,False,19.97,20.5,14.9
2023-02-06 22:23:00+01:00,26.52,26.16,0.007,0.0,8.751,0.5,False,19.97,20.5,15.05
2023-02-06 22:24:00+01:00,26.57,26.21,0.007,0.0,8.81,0.5,False,19.98,20.5,15.09
2023-02-06 22:25:00+01:00,26.58,26.22,0.007,0.0,8.81,0.5,False,19.99,20.5,15.04
2023-02-06 22:26:00+01:00,26.62,26.26,0.007,0.0,8.705,0.5,False,20.0,20.5,15.05
2023-02-06 22:27:00+01:00,26.63,26.27,0.007,0.0,8.705,0.5,False,20.02,20.5,15.02
2023-02-06 22:28:00+01:00,26.66,26.29,0.007,0.0,8.647,0.5,False,20.03,20.5,14.95
2023-02-06 22:29:00+01:00,26.68,26.32,0.007,0.0,8.705,0.5,False,20.05,20.5,15.06
2023-02-06 22:30:00+01:00,26.69,26.33,0.007,0.0,8.6,0.5,False,20.05,20.5,14.96
2023-02-06 22:31:00+01:00,26.72,26.37,0.007,0.0,8.6,0.5,False,20.06,20.5,15.08
2023-02-06 22:32:00+01:00,26.73,26.37,0.007,0.0,8.543,0.5,False,20.06,20.5,14.92
2023-02-06 22:33:00+01:00,26.74,26.39,0.007,0.0,8.6,0.5,False,20.06,20.5,15.06
2023-02-06 22:34:00+01:00,26.75,26.39,0.007,0.0,8.543,0.5,False,20.07,20.5,14.99
2023-02-06 22:35:00+01:00,26.73,26.34,0.007,0.0,2.857,0.5,False,20.08,20.0,6.67
2023-02-06 22:36:00+01:00,26.73,26.34,0.007,0.0,1.655,0.5,True,20.08,20.0,6.53
2023-02-06 22:37:00+01:00,26.66,26.29,0.007,0.0,0.0,0.5,False,20.08,20.0,6.5
2023-02-06 22:38:00+01:00,26.58,26.13,0.007,0.0,0.0,0.5,False,20.08,20.0,0.0
2023-02-06 22:39:00+01:00,26.56,25.99,0.007,0.0,0.0,0.5,False,20.08,20.0,0.0
2023-02-06 22:40:00+01:00,26.17,25.88,0.007,0.0,2.603,0.5,False,20.08,20.0,7.22
2023-02-06 22:41:00+01:00,25.94,25.57,0.007,0.0,1.253,0.5,False,20.08,20.0,7.4
2023-02-06 22:42:00+01:00,25.92,25.58,0.007,0.0,0.0,0.5,False,20.08,20.0,6.51
2023-02-06 22:43:00+01:00,25.86,25.45,0.007,0.0,0.0,0.5,False,20.07,20.0,0.0
2023-02-06 22:44:00+01:00,25.84,25.31,0.007,0.0,0.0,0.5,False,20.07,20.0,0.0
2023-02-06 22:45:00+01:00,25.56,25.23,0.007,0.0,2.261,0.5,False,20.07,20.0,7.19
2023-02-06 22:46:00+01:00,25.42,25.09,0.007,0.0,1.09,0.5,False,20.06,20.0,6.54
2023-02-06 22:47:00+01:00,25.4,25.07,0.007,0.0,0.0,0.5,False,20.06,20.0,6.5
2023-02-06 22:48:00+01:00,25.35,24.97,0.007,0.0,0.0,0.5,False,20.06,20.0,0.0
2023-02-06 22:49:00+01:00,25.32,24.82,0.007,0.0,0.0,0.5,False,20.05,20.0,0.0
2023-02-06 22:50:00+01:00,25.3,24.73,0.007,0.0,0.0,0.5,False,20.05,20.0,0.0
2023-02-06 22:51:00+01:00,25.27,24.63,0.007,0.0,0.0,1.0,False,20.04,20.0,0.0
2023-02-06 22:52:00+01:00,25.25,24.53,0.007,0.0,0.0,1.0,False,20.04,20.0,0.0
2023-02-06 22:53:00+01:00,25.23,24.44,0.007,0.0,0.0,0.5,False,20.04,20.0,0.0
2023-02-06 22:54:00+01:00,24.71,24.29,0.007,0.0,5.437,0.5,False,20.03,20.0,16.27
2023-02-06 22:55:00+01:00,24.53,24.21,0.007,0.0,2.78,0.5,False,20.03,20.0,7.09
2023-02-06 22:56:00+01:00,24.72,24.33,0.007,0.0,1.136,1.0,False,20.03,20.0,6.47
2023-02-06 22:57:00+01:00,24.83,24.5,0.015,0.0,0.0,1.0,False,20.03,20.0,14.99
2023-02-06 22:58:00+01:00,24.78,27.64,0.962,2.917,0.0,1.5,False,20.02,20.0,14.96
2023-02-06 22:59:00+01:00,24.73,26.67,0.401,2.322,0.0,1.0,False,20.02,20.0,15.1
2023-02-06 23:00:00+01:00,24.78,22.4,0.425,-1.783,0.0,1.5,True,20.01,20.0,15.01
2023-02-06 23:01:00+01:00,24.72,19.11,0.45,-5.588,8.382,2.0,True,20.0,20.0,15.08
2023-02-06 23:02:00+01:00,24.56,21.11,0.182,-4.584,5.521,3.0,True,20.0,20.0,15.03
2023-02-06 23:03:00+01:00,24.49,23.69,0.268,-0.943,4.404,1.5,False,20.0,20.0,15.08
2023-02-06 23:04:00+01:00,24.47,27.43,0.852,3.021,0.0,1.5,False,20.0,20.0,15.16
2023-02-06 23:05:00+01:00,24.49,26.22,0.422,1.794,1.901,1.0,False,20.0,20.0,15.07
2023-02-06 23:06:00+01:00,24.55,26.11,0.349,1.489,0.0,1.5,False,20.0,20.0,14.02
2023-02-06 23:07:00+01:00,24.53,26.1,0.295,1.311,0.0,1.0,False,20.0,20.0,12.48
2023-02-06 23:08:00+01:00,24.53,26.03,0.309,1.279,0.0,1.0,False,20.0,20.0,12.14
2023-02-06 23:09:00+01:00,24.53,26.0,0.297,1.164,0.0,1.5,False,20.0,20.0,12.02
2023-02-06 23:10:00+01:00,24.51,26.0,0.292,1.125,0.0,1.5,False,20.0,20.0,11.45
2023-02-06 23:11:00+01:00,24.46,26.0,0.296,1.216,0.0,1.5,False,20.0,20.0,11.65
2023-02-06 23:12:00+01:00,24.44,25.99,0.297,1.195,0.0,1.5,False,20.0,20.0,11.43
2023-02-06 23:13:00+01:00,24.41,25.99,0.299,1.185,0.0,1.5,False,20.0,20.0,11.09
2023-02-06 23:14:00+01:00,24.39,26.01,0.299,1.241,0.0,1.5,False,20.0,20.0,11.15
2023-02-06 23:15:00+01:00,24.37,26.01,0.302,1.219,0.0,1.0,False,20.0,20.0,10.94
2023-02-06 23:16:00+01:00,24.34,26.04,0.299,1.283,0.0,1.5,False,20.0,20.0,10.83
2023-02-06 23:17:00+01:00,24.32,26.03,0.296,1.271,0.0,1.5,False,20.0,20.0,10.72
2023-02-06 23:18:00+01:00,24.29,26.03,0.297,1.248,0.0,1.5,False,20.0,20.0,10.55
2023-02-06 23:19:00+01:00,24.26,26.03,0.301,1.248,0.0,1.5,False,20.0,20.0,10.33
2023-02-06 23:20:00+01:00,24.23,26.05,0.302,1.296,0.0,1.0,False,20.0,20.0,10.29
2023-02-06 23:21:00+01:00,24.185,26.065,0.297,1.271,0.0,1.5,False,20.0,20.0,10.125
2023-02-06 23:22:00+01:00,24.15,26.1,0.298,1.2865,0.0,1.5,False,20.0,20.0,9.89
2023-02-06 23:23:00+01:00,24.12,26.1,0.307,1.301,0.0,1.5,False,20.0,20.0,9.78
2023-02-06 23:24:00+01:00,24.1,26.11,0.302,1.356,0.0,1.5,False,20.0,20.0,9.64
2023-02-06 23:25:00+01:00,24.07,26.12,0.302,1.328,0.0,1.5,False,20.0,20.0,9.54
2023-02-06 23:26:00+01:00,24.05,26.13,0.302,1.3,0.0,1.5,False,20.0,20.0,9.41
2023-02-06 23:27:00+01:00,24.03,26.14,0.3,1.3,0.0,1.5,False,20.0,20.0,9.33
2023-02-06 23:28:00+01:00,24.02,26.14,0.302,1.35,0.0,1.0,False,20.0,20.0,9.2
2023-02-06 23:29:00+01:00,23.99,26.16,0.303,1.336,0.0,1.5,False,20.0,20.0,9.25
2023-02-06 23:30:00+01:00,23.97,26.15,0.305,1.321,0.0,1.5,False,20.0,20.0,9.09
2023-02-06 23:31:00+01:00,23.95,26.14,0.302,1.369,0.0,1.5,False,20.0,20.0,9.06
2023-02-06 23:32:00+01:00,23.93,26.15,0.305,1.353,0.0,1.5,False,20.0,20.0,8.88
2023-02-06 23:33:00+01:00,23.92,26.15,0.307,1.369,0.0,2.0,False,20.0,20.0,8.78
2023-02-06 23:34:00+01:00,23.9,26.17,0.303,1.338,0.0,1.5,False,20.0,20.0,8.66
2023-02-06 23:35:00+01:00,23.88,26.2,0.302,1.399,0.0,1.5,False,20.0,20.0,8.62
2023-02-06 23:36:00+01:00,23.87,26.22,0.305,1.383,0.0,1.5,False,20.0,20.0,8.57
2023-02-06 23:37:00+01:00,23.85,26.22,0.303,1.366,0.0,1.5,False,20.0,20.0,8.49
2023-02-06 23:38:00+01:00,23.84,26.22,0.302,1.35,0.0,1.5,False,20.0,20.0,8.41
2023-02-06 23:39:00+01:00,23.83,26.2,0.307,1.35,0.0,1.5,False,20.0,20.0,8.31
2023-02-06 23:40:00+01:00,23.81,26.21,0.305,1.392,0.0,1.5,False,20.0,20.0,8.39
2023-02-06 23:41:00+01:00,23.8,26.26,0.307,1.376,0.0,1.0,False,20.0,20.0,8.23
2023-02-06 23:42:00+01:00,23.78,26.26,0.307,1.359,0.0,1.0,False,20.0,20.0,8.22
2023-02-06 23:43:00+01:00,23.77,26.2,0.311,1.342,0.0,1.5,False,20.0,20.0,8.11
2023-02-06 23:44:00+01:00,23.76,26.13,0.307,1.286,0.0,1.0,False,20.0,20.0,7.96
2023-02-06 23:45:00+01:00,23.75,26.15,0.302,1.342,0.0,1.5,False,20.0,20.0,7.99
2023-02-06 23:46:00+01:00,23.73,26.22,0.303,1.325,0.0,1.5,False,20.0,20.0,7.89
